player_id,salary,pos,age,tm,g,gs,mp,fg,3p,2p,ft,orb,drb,trb,ast,stl,blk,tov,pf,pts,season,season_end,season_start,age_group,team,position
morroan01,3488000,SG,31,OKC,40,7,627,86,35,51,23,11,18,29,19,22,2,6,40,230,2016-17,2017,2016,2,21,6
morroan01,3488000,SG,31,CHI,9,0,87,12,6,6,11,1,1,2,6,2,0,0,4,41,2016-17,2017,2016,2,4,6
motiedo01,576724,PF,26,NOP,34,0,479,57,11,46,25,26,75,101,32,18,11,31,55,150,2016-17,2017,2016,1,19,2
mozgoti01,16000000,C,30,LAL,54,52,1104,169,0,169,63,104,160,264,43,16,31,72,133,401,2016-17,2017,2016,2,14,1
mudiaem01,3241800,PG,20,DEN,55,41,1406,208,56,152,131,29,149,178,217,41,13,123,95,603,2016-17,2017,2016,1,8,4
muhamsh01,3046299,SF,24,MIN,78,1,1516,288,49,239,147,84,136,220,35,22,6,56,86,772,2016-17,2017,2016,1,18,5
murrade01,1180080,PG,20,SAS,38,8,322,50,9,41,21,6,36,42,48,8,6,38,29,130,2016-17,2017,2016,1,27,4
murraja01,3210840,SG,19,DEN,82,10,1764,295,115,180,106,41,173,214,170,51,24,113,124,811,2016-17,2017,2016,1,8,6
muscami01,1015696,C,25,ATL,70,3,1237,170,46,124,49,76,164,240,95,30,41,55,97,435,2016-17,2017,2016,1,1,1
nancela02,1207680,PF,24,LAL,63,7,1442,190,10,180,59,120,249,369,96,82,39,56,149,449,2016-17,2017,2016,1,14,2
napiesh01,1350120,PG,25,POR,53,2,512,73,34,39,38,8,53,61,67,32,2,41,38,218,2016-17,2017,2016,1,25,4
ndourma01,543471,PF,24,NYK,32,4,331,39,1,38,19,22,42,64,8,15,8,12,30,98,2016-17,2017,2016,1,20,2
ndourma01,437318,PF,24,NYK,32,4,331,39,1,38,19,22,42,64,8,15,8,12,30,98,2016-17,2017,2016,1,20,2
nealga01,72193,SG,32,ATL,2,0,18,0,0,0,4,0,1,1,1,0,0,0,1,4,2016-17,2017,2016,2,1,6
nelsoja01,4540525,PG,34,DEN,75,39,2045,268,106,162,45,28,164,192,385,54,8,128,197,687,2016-17,2017,2016,3,8,4
netora01,937800,PG,24,UTA,40,0,346,41,10,31,8,4,26,30,34,21,5,15,48,100,2016-17,2017,2016,1,30,4
nichoan01,6088993,PF,27,TOT,38,0,342,43,5,38,9,15,46,61,10,16,6,17,55,100,2016-17,2017,2016,2,29,2
nichoan01,6088993,PF,27,WAS,28,0,231,30,3,27,7,11,23,34,7,11,6,11,37,70,2016-17,2017,2016,2,31,2
nichoan01,6088993,PF,27,BRK,10,0,111,13,2,11,2,4,23,27,3,5,0,6,18,30,2016-17,2017,2016,2,3,2
noahjo01,17000000,C,31,NYK,46,46,1015,99,0,99,34,162,241,403,103,30,37,58,127,232,2016-17,2017,2016,2,20,1
noelne01,4384490,C,22,TOT,51,19,1047,184,0,184,77,93,201,294,50,65,50,51,126,445,2016-17,2017,2016,1,29,1
noelne01,4384490,C,22,PHI,29,7,564,107,0,107,43,46,98,144,30,43,26,29,71,257,2016-17,2017,2016,1,23,1
noelne01,4384490,C,22,DAL,22,12,483,77,0,77,34,47,103,150,20,22,24,22,55,188,2016-17,2017,2016,1,7,1
noguelu01,1921320,C,24,TOR,57,6,1088,103,3,100,44,82,162,244,42,52,89,46,137,253,2016-17,2017,2016,1,28,1
novakst01,1551659,PF,33,MIL,8,0,22,2,1,1,0,0,3,3,0,0,0,0,1,5,2016-17,2017,2016,2,17,2
nowitdi01,25000000,PF,38,DAL,54,54,1424,296,79,217,98,23,330,353,82,30,38,51,113,769,2016-17,2017,2016,3,7,2
nurkiju01,1921320,C,22,TOT,65,48,1391,271,0,271,120,154,313,467,123,50,74,143,161,662,2016-17,2017,2016,1,29,1
nurkiju01,1921320,C,22,DEN,45,29,807,151,0,151,56,89,171,260,60,25,36,81,88,358,2016-17,2017,2016,1,8,1
nurkiju01,1921320,C,22,POR,20,19,584,120,0,120,64,65,142,207,63,25,38,62,73,304,2016-17,2017,2016,1,25,1
nwabada01,137466,SG,24,LAL,20,2,397,47,1,46,25,17,46,63,14,13,7,11,36,120,2016-17,2017,2016,1,14,6
obryajo01,276827,PF,23,TOT,11,0,80,15,3,12,5,9,10,19,6,0,1,6,10,38,2016-17,2017,2016,1,29,2
obryajo01,115344,PF,23,TOT,11,0,80,15,3,12,5,9,10,19,6,0,1,6,10,38,2016-17,2017,2016,1,29,2
obryajo01,276827,PF,23,DEN,7,0,46,7,2,5,4,5,6,11,2,0,1,3,4,20,2016-17,2017,2016,1,8,2
obryajo01,115344,PF,23,DEN,7,0,46,7,2,5,4,5,6,11,2,0,1,3,4,20,2016-17,2017,2016,1,8,2
obryajo01,276827,PF,23,CHO,4,0,34,8,1,7,1,4,4,8,4,0,0,3,6,18,2016-17,2017,2016,1,5,2
obryajo01,115344,PF,23,CHO,4,0,34,8,1,7,1,4,4,8,4,0,0,3,6,18,2016-17,2017,2016,1,5,2
oquinky01,3900000,C,26,NYK,79,8,1229,215,2,213,64,157,282,439,117,36,104,76,174,496,2016-17,2017,2016,1,20,1
ochefda01,543471,C,23,WAS,19,0,75,12,0,12,0,5,17,22,3,2,0,3,17,24,2016-17,2017,2016,1,31,1
okafoja01,4788840,C,21,PHI,50,33,1134,242,0,242,106,81,159,240,58,20,49,91,122,590,2016-17,2017,2016,1,23,1
oladivi01,6552960,SG,24,OKC,67,67,2222,412,127,285,116,39,252,291,176,78,21,119,155,1067,2016-17,2017,2016,1,21,6
olynyke01,3094014,C,25,BOS,75,6,1538,260,68,192,90,73,288,361,148,43,29,96,207,678,2016-17,2017,2016,1,2,1
onuakar01,440078,C,29,ORL,8,0,28,2,0,2,0,2,4,6,2,0,1,2,3,4,2016-17,2017,2016,2,22,1
onuakch01,543471,C,20,HOU,5,1,52,5,0,5,4,2,8,10,3,3,1,4,6,14,2016-17,2017,2016,1,11,1
oubreke01,2006640,SF,21,WAS,79,5,1605,186,54,132,75,61,200,261,47,58,17,50,195,501,2016-17,2017,2016,1,31,5
pachuza01,2898000,C,32,GSW,70,70,1268,164,0,164,98,140,270,410,132,59,33,87,166,426,2016-17,2017,2016,2,10,1
papagge01,2202240,C,19,SAC,22,0,355,56,0,56,12,24,62,86,20,3,17,24,44,124,2016-17,2017,2016,1,26,1
parkeja01,5374320,PF,21,MIL,51,50,1728,399,65,334,162,79,235,314,142,50,22,93,111,1025,2016-17,2017,2016,1,17,2
parketo01,14445313,PG,34,SAS,63,63,1587,265,23,242,85,9,104,113,285,34,2,89,92,638,2016-17,2017,2016,3,27,4
parsoch01,22116750,SF,28,MEM,34,34,675,75,25,50,35,6,78,84,55,20,5,24,52,210,2016-17,2017,2016,2,15,5
pattela01,128623,SG,25,ATL,5,0,40,3,1,2,2,1,6,7,6,1,0,4,6,9,2016-17,2017,2016,1,1,6
pattela01,100000,SG,25,ATL,5,0,40,3,1,2,2,1,6,7,6,1,0,4,6,9,2016-17,2017,2016,1,1,6
pattepa01,6050000,PF,27,TOR,65,8,1599,154,94,60,43,62,231,293,76,40,23,38,120,445,2016-17,2017,2016,2,28,2
paulch01,22868827,PG,31,LAC,61,61,1921,374,124,250,232,40,264,304,563,119,8,147,146,1104,2016-17,2017,2016,2,13,4
payneca01,2112480,PG,22,TOT,31,0,462,64,27,37,5,3,45,48,55,14,4,29,52,160,2016-17,2017,2016,1,29,4
payneca01,2112480,PG,22,OKC,20,0,320,43,16,27,4,2,29,31,40,10,4,16,38,106,2016-17,2017,2016,1,21,4
payneca01,2112480,PG,22,CHI,11,0,142,21,11,10,1,1,16,17,15,4,0,13,14,54,2016-17,2017,2016,1,4,4
paytoel01,2613600,PG,22,ORL,82,58,2412,430,40,390,146,89,298,387,529,88,40,178,177,1046,2016-17,2017,2016,1,22,4
piercpa01,3500000,SF,39,LAC,25,7,277,28,15,13,10,1,47,48,10,4,5,16,40,81,2016-17,2017,2016,3,13,5
plumlma01,2328530,C,26,TOT,81,64,2148,334,0,334,174,170,435,605,284,69,92,134,226,842,2016-17,2017,2016,1,29,1
plumlma01,2328530,C,26,POR,54,54,1516,235,0,235,127,120,312,432,214,50,63,88,149,597,2016-17,2017,2016,1,25,1
plumlma01,2328530,C,26,DEN,27,10,632,99,0,99,47,50,123,173,70,19,29,46,77,245,2016-17,2017,2016,1,8,1
plumlmi01,12500000,C,28,TOT,45,12,484,44,0,44,25,38,57,95,21,18,13,30,73,113,2016-17,2017,2016,2,29,1
plumlmi01,12500000,C,28,MIL,32,12,310,30,0,30,22,23,30,53,18,11,9,22,48,82,2016-17,2017,2016,2,17,1
plumlmi01,12500000,C,28,CHO,13,0,174,14,0,14,3,15,27,42,3,7,4,8,25,31,2016-17,2017,2016,2,5,1
poeltja01,2703960,C,21,TOR,54,4,626,67,0,67,31,78,87,165,12,17,20,29,113,165,2016-17,2017,2016,1,28,1
porteot01,5893981,SF,23,WAS,80,80,2605,414,148,266,99,118,396,514,121,116,42,44,193,1075,2016-17,2017,2016,1,31,5
portibo01,1453680,PF,21,CHI,64,13,1000,183,32,151,39,75,221,296,35,16,11,37,94,437,2016-17,2017,2016,1,4,2
porzikr01,4317720,PF,21,NYK,66,65,2164,443,112,331,198,111,364,475,97,47,129,118,244,1196,2016-17,2017,2016,1,20,2
poweldw01,8375000,C,25,DAL,77,3,1333,194,21,173,107,93,213,306,49,61,39,34,135,516,2016-17,2017,2016,1,7,1
powelno01,874636,SG,23,TOR,76,18,1368,227,56,171,126,26,143,169,82,52,14,70,127,636,2016-17,2017,2016,1,28,6
poythal01,38903,PF,23,PHI,6,1,157,25,6,19,8,11,18,29,5,3,2,3,14,64,2016-17,2017,2016,1,23,2
poythal01,35381,PF,23,PHI,6,1,157,25,6,19,8,11,18,29,5,3,2,3,14,64,2016-17,2017,2016,1,23,2
pricero01,2557545,PG,33,PHO,14,0,134,4,3,1,3,3,8,11,18,11,1,3,14,14,2016-17,2017,2016,2,24,4
pricero01,465143,PG,33,PHO,14,0,134,4,3,1,3,3,8,11,18,11,1,3,14,14,2016-17,2017,2016,2,24,4
princta02,2318280,SF,22,ATL,59,10,981,114,33,81,74,25,132,157,55,43,27,61,96,335,2016-17,2017,2016,1,1,5
randlch01,297311,PG,23,TOT,26,0,299,40,16,24,41,6,26,32,34,9,2,19,39,137,2016-17,2017,2016,1,29,4
randlch01,243860,PG,23,TOT,26,0,299,40,16,24,41,6,26,32,34,9,2,19,39,137,2016-17,2017,2016,1,29,4
randlch01,297311,PG,23,PHI,8,0,74,12,6,6,12,0,5,5,6,3,1,3,11,42,2016-17,2017,2016,1,23,4
randlch01,243860,PG,23,PHI,8,0,74,12,6,6,12,0,5,5,6,3,1,3,11,42,2016-17,2017,2016,1,23,4
randlch01,297311,PG,23,NYK,18,0,225,28,10,18,29,6,21,27,28,6,1,16,28,95,2016-17,2017,2016,1,20,4
randlch01,243860,PG,23,NYK,18,0,225,28,10,18,29,6,21,27,28,6,1,16,28,95,2016-17,2017,2016,1,20,4
randlju01,3267120,PF,22,LAL,74,73,2132,377,17,360,204,150,486,636,264,49,37,173,248,975,2016-17,2017,2016,1,14,2
randoza01,10361445,PF,35,MEM,73,5,1786,433,21,412,141,182,416,598,122,38,10,99,136,1028,2016-17,2017,2016,3,15,2
redicjj01,7377500,SG,32,LAC,78,78,2198,396,201,195,180,11,160,171,110,54,13,98,125,1173,2016-17,2017,2016,2,13,6
reedwi02,1015696,C,26,MIA,71,5,1031,162,1,161,49,129,203,332,26,18,47,31,137,374,2016-17,2017,2016,1,16,1
richajo01,874636,SG,23,MIA,53,34,1614,202,75,127,60,35,133,168,140,60,39,65,132,539,2016-17,2017,2016,1,16,6
richama01,1439880,SG,21,SAC,22,0,198,28,8,20,15,3,20,23,11,5,1,8,23,79,2016-17,2017,2016,1,26,6
riverau01,11000000,SG,24,LAC,74,29,2054,323,111,212,132,20,141,161,204,48,10,115,187,889,2016-17,2017,2016,1,13,6
roberan03,2183072,SF,25,OKC,79,79,2376,215,45,170,47,98,305,403,79,94,79,51,204,522,2016-17,2017,2016,1,21,5
roberbr01,1050961,PG,31,CHO,41,2,416,46,17,29,33,5,34,39,52,9,1,26,18,142,2016-17,2017,2016,2,5,4
robingl02,1050500,SF,23,IND,69,27,1427,158,49,109,54,57,189,246,47,41,20,37,63,419,2016-17,2017,2016,1,12,5
robinth01,1050961,PF,25,LAL,48,1,560,105,0,105,31,84,139,223,31,26,9,46,76,241,2016-17,2017,2016,1,14,2
rodrise01,8000000,PG,30,PHI,68,30,1518,210,92,118,18,21,136,157,344,49,4,128,95,530,2016-17,2017,2016,2,23,4
rondora01,14000000,PG,30,CHI,69,42,1843,229,50,179,30,73,282,355,461,99,11,169,144,538,2016-17,2017,2016,2,4,4
rosede01,21323250,PG,28,NYK,64,64,2082,460,13,447,221,66,180,246,283,44,17,147,84,1154,2016-17,2017,2016,2,20,4
rosste01,10000000,SF,25,TOT,78,24,1955,326,142,184,64,18,188,206,88,87,33,68,143,858,2016-17,2017,2016,1,29,5
rosste01,10000000,SF,25,TOR,54,0,1207,211,96,115,41,14,124,138,45,53,20,33,82,559,2016-17,2017,2016,1,28,5
rosste01,10000000,SF,25,ORL,24,24,748,115,46,69,23,4,64,68,43,34,13,35,61,299,2016-17,2017,2016,1,22,5
roziete01,1906440,PG,22,BOS,74,0,1263,151,57,94,51,40,187,227,131,46,11,47,69,410,2016-17,2017,2016,1,2,4
rubiori01,13550000,PG,26,MIN,75,75,2469,261,60,201,254,68,237,305,682,128,10,195,202,836,2016-17,2017,2016,1,18,4
rudezda01,980431,SF,30,ORL,45,0,314,31,20,11,0,5,20,25,20,12,1,9,31,82,2016-17,2017,2016,2,22,5
rushbr01,3500000,SG,31,MIN,47,33,1030,70,44,26,13,16,83,99,45,22,23,28,42,197,2016-17,2017,2016,2,18,6
russeda01,5332800,PG,20,LAL,63,60,1811,351,135,216,147,31,190,221,303,87,16,176,130,984,2016-17,2017,2016,1,14,4
sabondo01,2440200,PF,20,OKC,81,66,1632,192,51,141,44,46,242,288,82,39,32,83,200,479,2016-17,2017,2016,1,21,2
sandela01,1865547,C,28,CLE,5,0,13,1,0,1,2,3,1,4,0,1,1,2,5,4,2016-17,2017,2016,2,6,1
sandela01,207722,C,28,CLE,5,0,13,1,0,1,2,3,1,4,0,1,1,2,5,4,2016-17,2017,2016,2,6,1
saricda01,2318280,PF,22,PHI,81,36,2129,381,106,275,172,112,401,513,182,57,30,183,162,1040,2016-17,2017,2016,1,23,2
satorto01,2870813,SG,25,WAS,57,3,719,61,9,52,23,25,58,83,92,26,6,38,60,154,2016-17,2017,2016,1,31,6
schrode01,2708582,PG,23,ATL,79,78,2485,548,100,448,218,42,206,248,499,74,16,258,149,1414,2016-17,2017,2016,1,1,4
scolalu01,5000000,PF,36,BRK,36,1,461,71,17,54,25,51,88,139,37,14,4,34,63,184,2016-17,2017,2016,3,3,2
scottmi01,3333334,PF,28,ATL,18,0,195,17,4,13,7,10,27,37,17,4,3,8,12,45,2016-17,2017,2016,2,1,2
sefolth01,3850000,SF,32,ATL,62,42,1596,174,41,133,55,54,216,270,107,96,31,58,97,444,2016-17,2017,2016,2,1,5
seldewa01,83119,SG,22,TOT,14,5,236,25,7,18,14,1,15,16,13,6,1,12,18,71,2016-17,2017,2016,1,29,6
seldewa01,31969,SG,22,TOT,14,5,236,25,7,18,14,1,15,16,13,6,1,12,18,71,2016-17,2017,2016,1,29,6
seldewa01,83119,SG,22,NOP,3,3,47,5,4,1,2,0,5,5,1,2,0,3,6,16,2016-17,2017,2016,1,19,6
seldewa01,31969,SG,22,NOP,3,3,47,5,4,1,2,0,5,5,1,2,0,3,6,16,2016-17,2017,2016,1,19,6
seldewa01,83119,SG,22,MEM,11,2,189,20,3,17,12,1,10,11,12,4,1,9,12,55,2016-17,2017,2016,1,15,6
seldewa01,31969,SG,22,MEM,11,2,189,20,3,17,12,1,10,11,12,4,1,9,12,55,2016-17,2017,2016,1,15,6
serapke01,1800000,PF,27,IND,49,3,559,109,0,109,14,41,101,142,23,7,20,29,66,232,2016-17,2017,2016,2,12,2
sessira01,6000000,PG,30,CHO,50,1,811,100,21,79,91,11,62,73,129,27,3,46,43,312,2016-17,2017,2016,2,5,4
shumpim01,9700000,SG,26,CLE,76,31,1937,201,94,107,71,39,179,218,109,62,27,78,150,567,2016-17,2017,2016,1,6,6
siakapa01,1196040,PF,22,TOR,55,38,859,103,1,102,22,64,121,185,17,26,45,33,109,229,2016-17,2017,2016,1,28,2
simmojo02,874636,SG,27,SAS,78,8,1392,177,30,147,99,20,140,160,126,47,25,76,146,483,2016-17,2017,2016,2,27,6
singlky01,4837500,SF,28,OKC,32,2,385,34,7,27,13,8,40,48,9,7,5,11,29,88,2016-17,2017,2016,2,21,5
smartma01,3578880,SG,22,BOS,79,24,2399,269,94,175,203,78,227,305,364,125,34,159,192,835,2016-17,2017,2016,1,2,6
smithis01,6000000,PG,28,DET,81,32,1955,329,28,301,72,21,214,235,418,61,33,112,127,758,2016-17,2017,2016,2,9,4
smithjr01,12800000,SG,31,CLE,41,35,1187,123,95,28,10,17,96,113,62,40,11,26,77,351,2016-17,2017,2016,2,6,6
smithja02,5000000,C,30,WAS,74,3,1068,174,37,137,35,64,194,258,37,21,54,58,168,420,2016-17,2017,2016,2,31,1
snellto01,2368327,SG,25,MIL,80,80,2336,246,144,102,47,22,226,248,96,55,14,55,125,683,2016-17,2017,2016,1,17,6
speigma01,1403611,C,29,LAC,82,2,1286,244,103,141,120,88,285,373,65,23,41,69,229,711,2016-17,2017,2016,2,13,1
splitti01,8550000,C,32,PHI,8,0,76,14,2,12,9,8,14,22,4,1,1,6,8,39,2016-17,2017,2016,2,23,1
stausni01,2993040,SG,23,PHI,80,27,2188,251,132,119,122,21,205,226,188,45,32,128,144,756,2016-17,2017,2016,1,23,6
stephla01,4000000,SG,26,TOT,18,0,361,54,6,48,8,4,48,52,59,5,3,26,32,122,2016-17,2017,2016,1,29,6
stephla01,1227286,SG,26,TOT,18,0,361,54,6,48,8,4,48,52,59,5,3,26,32,122,2016-17,2017,2016,1,29,6
stephla01,144386,SG,26,TOT,18,0,361,54,6,48,8,4,48,52,59,5,3,26,32,122,2016-17,2017,2016,1,29,6
stephla01,4000000,SG,26,NOP,6,0,162,26,1,25,5,3,15,18,29,2,1,11,18,58,2016-17,2017,2016,1,19,6
stephla01,1227286,SG,26,NOP,6,0,162,26,1,25,5,3,15,18,29,2,1,11,18,58,2016-17,2017,2016,1,19,6
stephla01,144386,SG,26,NOP,6,0,162,26,1,25,5,3,15,18,29,2,1,11,18,58,2016-17,2017,2016,1,19,6
stephla01,4000000,SG,26,MIN,6,0,67,10,0,10,1,0,10,10,5,0,0,4,2,21,2016-17,2017,2016,1,18,6
stephla01,1227286,SG,26,MIN,6,0,67,10,0,10,1,0,10,10,5,0,0,4,2,21,2016-17,2017,2016,1,18,6
stephla01,144386,SG,26,MIN,6,0,67,10,0,10,1,0,10,10,5,0,0,4,2,21,2016-17,2017,2016,1,18,6
stephla01,4000000,SG,26,IND,6,0,132,18,5,13,2,1,23,24,25,3,2,11,12,43,2016-17,2017,2016,1,12,6
stephla01,1227286,SG,26,IND,6,0,132,18,5,13,2,1,23,24,25,3,2,11,12,43,2016-17,2017,2016,1,12,6
stephla01,144386,SG,26,IND,6,0,132,18,5,13,2,1,23,24,25,3,2,11,12,43,2016-17,2017,2016,1,12,6
stokeja01,150000,C,23,DEN,2,0,7,1,0,1,1,1,1,2,2,1,0,0,3,3,2016-17,2017,2016,1,8,1
stonedi01,543471,C,19,LAC,7,0,24,3,0,3,4,1,5,6,0,0,1,2,5,10,2016-17,2017,2016,1,13,1
stuckro01,7000000,PG,30,IND,39,0,696,91,19,72,80,6,78,84,84,16,0,53,44,281,2016-17,2017,2016,2,12,4
sullija01,5628000,PF,24,TOR,11,1,118,15,3,12,4,10,17,27,3,4,1,4,17,37,2016-17,2017,2016,1,28,2
tavarwa01,1000000,C,24,TOT,2,0,28,4,0,4,0,4,7,11,1,0,6,2,3,8,2016-17,2017,2016,1,29,1
tavarwa01,5145,C,24,TOT,2,0,28,4,0,4,0,4,7,11,1,0,6,2,3,8,2016-17,2017,2016,1,29,1
tavarwa01,1000000,C,24,ATL,1,0,4,1,0,1,0,0,1,1,0,0,0,0,0,2,2016-17,2017,2016,1,1,1
tavarwa01,5145,C,24,ATL,1,0,4,1,0,1,0,0,1,1,0,0,0,0,0,2,2016-17,2017,2016,1,1,1
tavarwa01,1000000,C,24,CLE,1,0,24,3,0,3,0,4,6,10,1,0,6,2,3,6,2016-17,2017,2016,1,6,1
tavarwa01,5145,C,24,CLE,1,0,24,3,0,3,0,4,6,10,1,0,6,2,3,6,2016-17,2017,2016,1,6,1
taylois01,305000,PG,22,HOU,4,0,52,1,0,1,1,1,2,3,3,1,1,0,6,3,2016-17,2017,2016,1,11,4
teaguje01,8800000,PG,28,IND,82,82,2657,402,90,312,360,33,297,330,639,100,32,216,165,1254,2016-17,2017,2016,2,12,4
teletmi01,10500000,PF,31,MIL,70,2,1133,156,104,52,35,11,151,162,48,12,13,37,109,451,2016-17,2017,2016,2,17,2
templga01,8000000,SG,30,SAC,65,21,1728,183,82,101,58,32,152,184,168,84,28,78,141,506,2016-17,2017,2016,2,26,6
terryja01,1551659,SG,39,MIL,74,0,1365,105,73,32,24,15,91,106,98,46,20,36,95,307,2016-17,2017,2016,3,17,6
thomais02,6587132,PG,27,BOS,76,76,2569,682,245,437,590,43,162,205,448,70,13,210,167,2199,2016-17,2017,2016,2,2,4
thomala01,6191000,PF,28,NYK,46,15,968,97,38,59,43,32,110,142,35,21,5,25,85,275,2016-17,2017,2016,2,20,2
thompho01,442126,SG,25,TOT,40,9,752,77,32,45,19,19,93,112,35,20,6,11,69,205,2016-17,2017,2016,1,29,6
thompho01,119494,SG,25,TOT,40,9,752,77,32,45,19,19,93,112,35,20,6,11,69,205,2016-17,2017,2016,1,29,6
thompho01,442126,SG,25,PHI,31,1,561,66,26,40,13,15,69,84,26,14,6,9,55,171,2016-17,2017,2016,1,23,6
thompho01,119494,SG,25,PHI,31,1,561,66,26,40,13,15,69,84,26,14,6,9,55,171,2016-17,2017,2016,1,23,6
thompho01,442126,SG,25,NOP,9,8,191,11,6,5,6,4,24,28,9,6,0,2,14,34,2016-17,2017,2016,1,19,6
thompho01,119494,SG,25,NOP,9,8,191,11,6,5,6,4,24,28,9,6,0,2,14,34,2016-17,2017,2016,1,19,6
thompkl01,16663575,SG,26,GSW,78,78,2649,644,268,376,186,49,236,285,160,66,40,128,139,1742,2016-17,2017,2016,1,10,6
thomptr01,15330435,C,25,CLE,78,78,2336,262,0,262,106,286,429,715,77,39,84,64,176,630,2016-17,2017,2016,1,6,1
thornma01,1315448,SG,29,WAS,33,1,575,84,28,56,23,22,54,76,41,19,3,25,48,219,2016-17,2017,2016,2,31,6
tobeymi01,138938,C,22,CHO,2,0,25,1,0,1,0,2,1,3,1,0,0,1,2,2,2016-17,2017,2016,1,5,1
tollian01,8000000,PF,31,SAC,65,9,1477,155,90,65,61,51,186,237,77,34,20,56,109,461,2016-17,2017,2016,2,26,2
toupaax01,51449,SF,24,TOT,4,0,47,5,1,4,0,0,1,1,0,1,1,0,6,11,2016-17,2017,2016,1,29,5
toupaax01,20580,SF,24,TOT,4,0,47,5,1,4,0,0,1,1,0,1,1,0,6,11,2016-17,2017,2016,1,29,5
toupaax01,51449,SF,24,MIL,2,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,2016-17,2017,2016,1,17,5
toupaax01,20580,SF,24,MIL,2,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,2016-17,2017,2016,1,17,5
toupaax01,51449,SF,24,NOP,2,0,41,5,1,4,0,0,1,1,0,1,1,0,5,11,2016-17,2017,2016,1,19,5
toupaax01,20580,SF,24,NOP,2,0,41,5,1,4,0,0,1,1,0,1,1,0,5,11,2016-17,2017,2016,1,19,5
townska01,5960160,C,21,MIN,82,82,3030,802,101,701,356,296,711,1007,220,56,103,212,241,2061,2016-17,2017,2016,1,18,1
tuckepj01,5300000,SF,31,TOT,81,21,2236,199,70,129,72,117,354,471,99,116,19,66,196,540,2016-17,2017,2016,2,29,5
tuckepj01,5300000,SF,31,PHO,57,17,1627,147,46,101,61,94,248,342,73,85,14,52,143,401,2016-17,2017,2016,2,24,5
tuckepj01,5300000,SF,31,TOR,24,4,609,52,24,28,11,23,106,129,26,31,5,14,53,139,2016-17,2017,2016,2,28,5
turneev01,16393443,SF,28,POR,65,12,1658,235,31,204,85,36,211,247,205,53,24,100,121,586,2016-17,2017,2016,2,25,5
turnemy01,2463840,C,20,IND,81,81,2541,444,40,404,245,139,450,589,106,74,172,105,262,1173,2016-17,2017,2016,1,12,1
udrihbe01,1551659,PG,34,DET,39,0,560,92,11,81,32,6,51,57,131,13,0,36,29,227,2016-17,2017,2016,3,9,4
ulisty01,918369,PG,21,PHO,61,15,1123,184,21,163,55,20,75,95,226,48,5,77,73,444,2016-17,2017,2016,1,24,4
uthofja01,63938,PF,23,DAL,9,0,115,16,3,13,5,8,14,22,9,2,4,3,8,40,2016-17,2017,2016,1,7,2
uthofja01,50000,PF,23,DAL,9,0,115,16,3,13,5,8,14,22,9,2,4,3,8,40,2016-17,2017,2016,1,7,2
valanjo01,14382022,C,24,TOR,80,80,2066,391,1,390,176,226,533,759,57,37,63,106,216,959,2016-17,2017,2016,1,28,1
valende01,2092200,SG,23,CHI,57,0,976,102,73,29,14,11,140,151,63,30,7,49,86,291,2016-17,2017,2016,1,4,6
vanvlfr01,543471,PG,22,TOR,37,0,294,39,11,28,18,4,38,42,35,16,3,15,36,107,2016-17,2017,2016,1,28,4
varejan01,1984005,C,34,GSW,14,1,92,5,0,5,8,12,15,27,10,3,3,8,16,18,2016-17,2017,2016,3,10,1
varejan01,1551659,C,34,GSW,14,1,92,5,0,5,8,12,15,27,10,3,3,8,16,18,2016-17,2017,2016,3,10,1
vasqugr01,4347826,PG,30,BRK,3,0,39,2,1,1,2,0,2,2,5,1,1,1,6,7,2016-17,2017,2016,2,3,4
vaughra01,1811040,SG,20,MIL,41,2,458,57,26,31,2,4,45,49,23,19,10,14,32,142,2016-17,2017,2016,1,17,6
vonleno01,2751360,PF,21,POR,74,41,1265,130,7,123,60,131,256,387,31,30,27,64,154,327,2016-17,2017,2016,1,25,2
vucevni01,11750000,C,26,ORL,75,55,2163,483,23,460,107,176,603,779,208,76,74,117,180,1096,2016-17,2017,2016,1,22,1
vujacsa01,1410598,SG,32,NYK,42,4,408,42,23,19,17,12,47,59,52,13,2,16,38,124,2016-17,2017,2016,2,20,6
wadedw01,23200000,SG,35,CHI,60,59,1792,414,45,369,223,63,207,270,228,86,41,138,112,1096,2016-17,2017,2016,3,4,6
waitedi01,2898000,SG,25,MIA,46,43,1384,281,85,196,82,18,135,153,200,42,20,103,95,729,2016-17,2017,2016,1,16,6
walkeke02,12000000,PG,26,CHO,79,79,2739,643,240,403,304,45,263,308,434,85,22,168,119,1830,2016-17,2017,2016,1,5,4
walljo01,16957900,PG,26,WAS,78,78,2836,647,89,558,422,59,267,326,831,157,49,322,151,1805,2016-17,2017,2016,1,31,4
warretj01,2128920,SF,23,PHO,66,59,2048,403,26,377,119,125,214,339,75,76,39,57,175,951,2016-17,2017,2016,1,24,5
watsocj01,5000000,PG,32,ORL,62,9,1012,96,32,64,57,16,73,89,114,43,2,47,84,281,2016-17,2017,2016,2,22,4
westda01,1551659,C,36,GSW,68,0,854,135,3,132,43,47,156,203,151,42,48,78,105,316,2016-17,2017,2016,3,10,1
westbru01,26540100,PG,28,OKC,81,81,2802,824,200,624,710,137,727,864,840,132,31,438,190,2558,2016-17,2017,2016,2,21,4
